PoleNum,Latitude,Longitude,Ownership%,Owner1,Owner2,Owner3,Attachment#,"Renter Company","Start Date","Attachment Asset Type","Attachment Type","Attachment Method","Colashed to",Comment1,Comment2,"Pole Status","Attachment Status","Pole Mobile3","Valid Attachment","Data as of"
1308324,47.604290491229,-122.3174937411,50,SCL,CLINK,,3427861,"VERIZON BUSINESS",2021/06/22,JUATTACH,CABLE,DIRECT,,"App# 20-106",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1308408,47.603461705152,-122.3146298453,50,SCL,CLINK,,3427863,"VERIZON BUSINESS",2021/06/22,JUATTACH,CABLE,DIRECT,,"App# 20-106",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1308409,47.603464882827,-122.3151978732,50,SCL,CLINK,,3427864,"VERIZON BUSINESS",2021/06/22,JUATTACH,CABLE,DIRECT,,"App# 20-106",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1308410,47.603466078991,-122.3157073685,50,SCL,CLINK,,3427865,"VERIZON BUSINESS",2021/06/22,JUATTACH,CABLE,DIRECT,,"App# 20-106",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1308411,47.603465576441,-122.3161965569,50,SCL,CLINK,,3427866,"VERIZON BUSINESS",2021/06/22,JUATTACH,CABLE,DIRECT,,"App# 20-106",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1308306,47.60432007182,-122.3182405158,50,SCL,CLINK,,3427855,"VERIZON BUSINESS",2021/06/22,JUATTACH,CABLE,DIRECT,,"App# 20-106",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1308307,47.604778164133,-122.3181989161,100,SCL,,,3427856,"VERIZON BUSINESS",2021/06/22,JUATTACH,CABLE,DIRECT,,"App# 20-106",,ACTIVE,ACTIVE,SCL,"VALID ATTACHMENT",epmstagp.20220805_171151
1308308,47.605141135644,-122.318198271,50,SCL,CLINK,,3427857,"VERIZON BUSINESS",2021/06/22,JUATTACH,CABLE,DIRECT,,"App# 20-106",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1308509,47.613030745473,-122.3087618302,33,SCL,CLINK,SDOT,3426014,"VERIZON BUSINESS",2021/02/08,JUATTACH,CABLE,DIRECT,,"App# 20-219",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1303062,47.622129478384,-122.3096994675,100,SCL,,,3425948,"VERIZON BUSINESS",2021/02/11,JUATTACH,CABLE,DIRECT,,"App# 20-058",,ACTIVE,ACTIVE,SCL,"VALID ATTACHMENT",epmstagp.20220805_171151
1303720,47.62054735079,-122.3088546176,33,SCL,CLINK,METRO,3425981,"VERIZON BUSINESS",2021/02/04,JUATTACH,CABLE,DIRECT,,"App# 20-062",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1303721,47.620436746389,-122.3088913058,33,SCL,CLINK,METRO,3425982,"VERIZON BUSINESS",2021/02/04,JUATTACH,CABLE,DIRECT,,"App# 20-062",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1301660,47.628466321512,-122.3270786804,50,SCL,CLINK,,3429108,"VERIZON BUSINESS",2021/10/01,JUATTACH,CABLE,DIRECT,,"App# 19-060",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1303722,47.620069186904,-122.3088275793,50,SCL,CLINK,,3425983,"VERIZON BUSINESS",2021/02/04,JUATTACH,CABLE,DIRECT,,"App# 20-062",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1305309,47.59913957582,-122.2958659184,33,SCL,CLINK,METRO,3430430,"VERIZON BUSINESS",2021/11/10,JUATTACH,CABLE,DIRECT,,"App# 20-047",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1305310,47.599130527458,-122.2953751382,33,SCL,CLINK,METRO,3430431,"VERIZON BUSINESS",2021/11/10,JUATTACH,CABLE,DIRECT,,"App# 20-047",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1301001,47.625457422393,-122.3252260918,33,SCL,CLINK,METRO,3429088,"VERIZON BUSINESS",2021/10/01,JUATTACH,CABLE,DIRECT,,"App# 19-060",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1305008,47.599102736867,-122.2951051771,50,SCL,METRO,,3430423,"VERIZON BUSINESS",2021/11/10,JUATTACH,CABLE,DIRECT,,"App# 20-047",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1305008,47.599102736867,-122.2951051771,50,SCL,METRO,,3430424,"VERIZON BUSINESS",2021/11/10,JUATTACH,CABLE,DIRECT,,"App# 20-047",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1305009,47.598691829495,-122.2951175565,100,SCL,,,3430425,"VERIZON BUSINESS",2021/11/10,JUATTACH,CABLE,DIRECT,,"App# 20-047",,ACTIVE,ACTIVE,SCL,"VALID ATTACHMENT",epmstagp.20220805_171151
1305010,47.597971789092,-122.2951386875,100,SCL,,,3430426,"VERIZON BUSINESS",2021/11/10,JUATTACH,CABLE,DIRECT,,"App# 20-047",,ACTIVE,ACTIVE,SCL,"VALID ATTACHMENT",epmstagp.20220805_171151
1305311,47.599126868559,-122.294912887,33,SCL,CLINK,METRO,3430432,"VERIZON BUSINESS",2021/11/10,JUATTACH,CABLE,DIRECT,,"App# 20-047",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1305314,47.59825490885,-122.2951271792,100,SCL,,,3430433,"VERIZON BUSINESS",2021/11/10,JUATTACH,CABLE,DIRECT,,"App# 20-047",,ACTIVE,ACTIVE,SCL,"VALID ATTACHMENT",epmstagp.20220805_171151
1304461,47.612873220235,-122.2931396486,50,SCL,METRO,,3426027,"VERIZON BUSINESS",2021/01/06,JUATTACH,CABLE,DIRECT,,"App# 20-249",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1301004,47.626192680944,-122.3251107741,50,SCL,METRO,,3429091,"VERIZON BUSINESS",2021/10/01,JUATTACH,CABLE,DIRECT,,"App# 19-060",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1303478,47.622137554021,-122.3106569829,50,SCL,CLINK,,3425953,"VERIZON BUSINESS",2021/02/11,JUATTACH,CABLE,DIRECT,,"App# 20-058",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1301002,47.625798576537,-122.3252434113,33,SCL,CLINK,METRO,3429089,"VERIZON BUSINESS",2021/10/01,JUATTACH,CABLE,DIRECT,,"App# 19-060",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1301003,47.626147115945,-122.3252510731,33,SCL,CLINK,METRO,3429090,"VERIZON BUSINESS",2021/10/01,JUATTACH,CABLE,DIRECT,,"App# 19-060",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1305307,47.599496712512,-122.2950874571,50,SCL,CLINK,,3430429,"VERIZON BUSINESS",2021/11/10,JUATTACH,CABLE,DIRECT,,"App# 20-047",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1303055,47.620734350986,-122.308807493,50,SCL,CLINK,,3425978,"VERIZON BUSINESS",2021/02/04,JUATTACH,CABLE,DIRECT,,"App# 20-062",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1303175,47.622120624365,-122.308384996,100,SCL,,,3425950,"VERIZON BUSINESS",2021/02/11,JUATTACH,CABLE,DIRECT,,"App# 20-058",,ACTIVE,ACTIVE,SCL,"VALID ATTACHMENT",epmstagp.20220805_171151
1305499,47.605938267471,-122.3116161863,50,SCL,CLINK,,3429585,"VERIZON BUSINESS",2021/08/06,JUATTACH,CABLE,DIRECT,,"App# 21-076",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1303173,47.622128503618,-122.3088529183,100,SCL,,,3425949,"VERIZON BUSINESS",2021/02/11,JUATTACH,CABLE,DIRECT,,"App# 20-058",,ACTIVE,ACTIVE,SCL,"VALID ATTACHMENT",epmstagp.20220805_171151
1305006,47.59930190293,-122.2950991241,50,SCL,METRO,,3430422,"VERIZON BUSINESS",2021/11/10,JUATTACH,CABLE,DIRECT,,"App# 20-047",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1301672,47.625157619872,-122.3265064416,33,SCL,CLINK,METRO,3429109,"VERIZON BUSINESS",2021/10/01,JUATTACH,CABLE,DIRECT,,"App# 19-060",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1305012,47.597271245632,-122.2951575275,50,SCL,CLINK,,3430427,"VERIZON BUSINESS",2021/11/10,JUATTACH,CABLE,DIRECT,,"App# 20-047",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1305013,47.596944554717,-122.2951670009,100,SCL,,,3430428,"VERIZON BUSINESS",2021/11/10,JUATTACH,CABLE,DIRECT,,"App# 20-047",,ACTIVE,ACTIVE,SCL,"VALID ATTACHMENT",epmstagp.20220805_171151
1305315,47.597601909569,-122.2951376251,100,SCL,,,3430434,"VERIZON BUSINESS",2021/11/10,JUATTACH,CABLE,DIRECT,,"App# 20-047",,ACTIVE,ACTIVE,SCL,"VALID ATTACHMENT",epmstagp.20220805_171151
1303497,47.62213323919,-122.3101307644,100,SCL,,,3425954,"VERIZON BUSINESS",2021/02/11,JUATTACH,CABLE,DIRECT,,"App# 20-058",,ACTIVE,ACTIVE,SCL,"VALID ATTACHMENT",epmstagp.20220805_171151
1303499,47.622128568263,-122.3093395073,50,SCL,CLINK,,3425955,"VERIZON BUSINESS",2021/02/11,JUATTACH,CABLE,DIRECT,,"App# 20-058",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1303606,47.620897776828,-122.3074475462,50,SCL,METRO,,3425956,"VERIZON BUSINESS",2021/02/11,JUATTACH,CABLE,DIRECT,,"App# 20-058",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1303607,47.621218506834,-122.3074327034,50,SCL,METRO,,3425957,"VERIZON BUSINESS",2021/02/11,JUATTACH,CABLE,DIRECT,,"App# 20-058",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1303608,47.621485393295,-122.3074256637,50,SCL,METRO,,3425958,"VERIZON BUSINESS",2021/02/11,JUATTACH,CABLE,DIRECT,,"App# 20-058",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1303609,47.621833839829,-122.307430263,33,SCL,CLINK,METRO,3425959,"VERIZON BUSINESS",2021/02/11,JUATTACH,CABLE,DIRECT,,"App# 20-058",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1301439,47.627416876409,-122.3263265237,50,SCL,CLINK,,3429105,"VERIZON BUSINESS",2021/10/01,JUATTACH,CABLE,DIRECT,,"App# 19-060",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1303611,47.62213114707,-122.3074455797,50,SCL,METRO,,3425960,"VERIZON BUSINESS",2021/02/11,JUATTACH,CABLE,DIRECT,,"App# 20-058",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1303057,47.620546870754,-122.309352374,50,SCL,CLINK,,3425979,"VERIZON BUSINESS",2021/02/04,JUATTACH,CABLE,DIRECT,,"App# 20-062",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1303815,47.62182449451,-122.3072414078,33,SCL,CLINK,METRO,3425966,"VERIZON BUSINESS",2021/02/11,JUATTACH,CABLE,DIRECT,,"App# 20-058",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1301652,47.627180395884,-122.3260948006,33,SCL,CLINK,METRO,3429106,"VERIZON BUSINESS",2021/10/01,JUATTACH,CABLE,DIRECT,,"App# 19-060",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1303719,47.620544931007,-122.3083357874,33,SCL,CLINK,METRO,3425980,"VERIZON BUSINESS",2021/02/04,JUATTACH,CABLE,DIRECT,,"App# 20-062",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1304056,47.612601805778,-122.3100709096,100,SCL,,,3428084,"VERIZON BUSINESS",2021/06/22,JUATTACH,CABLE,DIRECT,,"App# 21-060",,ACTIVE,ACTIVE,SCL,"VALID ATTACHMENT",epmstagp.20220805_171151
1302644,47.604288118932,-122.3123707487,50,SCL,CLINK,,3427839,"VERIZON BUSINESS",2021/06/22,JUATTACH,CABLE,DIRECT,,"App# 20-106",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1301318,47.620026957254,-122.3131695084,50,SCL,METRO,,3425914,"VERIZON BUSINESS",2021/03/31,JUATTACH,CABLE,DIRECT,,"App# 20-027",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1301656,47.627814313262,-122.3267208012,50,SCL,CLINK,,3429107,"VERIZON BUSINESS",2021/10/01,JUATTACH,CABLE,DIRECT,,"App# 19-060",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1317842,47.586011696072,-122.330068791,100,SCL,,,3425941,"VERIZON BUSINESS",2021/02/24,JUATTACH,CABLE,DIRECT,,"App# 20-044",,ACTIVE,ACTIVE,SCL,"VALID ATTACHMENT",epmstagp.20220805_171151
1317840,47.585596928965,-122.3298799555,100,SCL,,,3425940,"VERIZON BUSINESS",2021/02/24,JUATTACH,CABLE,DIRECT,,"App# 20-044",,ACTIVE,ACTIVE,SCL,"VALID ATTACHMENT",epmstagp.20220805_171151
1317839,47.585262698323,-122.3300955264,100,SCL,,,3425939,"VERIZON BUSINESS",2021/02/24,JUATTACH,CABLE,DIRECT,,"App# 20-044",,ACTIVE,ACTIVE,SCL,"VALID ATTACHMENT",epmstagp.20220805_171151
1303270,47.622145463969,-122.3114890181,100,SCL,,,3425952,"VERIZON BUSINESS",2021/02/11,JUATTACH,CABLE,DIRECT,,"App# 20-058",,ACTIVE,ACTIVE,SCL,"VALID ATTACHMENT",epmstagp.20220805_171151
1303269,47.622144012639,-122.3111856616,100,SCL,,,3425951,"VERIZON BUSINESS",2021/02/11,JUATTACH,CABLE,DIRECT,,"App# 20-058",,ACTIVE,ACTIVE,SCL,"VALID ATTACHMENT",epmstagp.20220805_171151
1318081,47.636360119799,-122.3135225176,50,SCL,CLINK,,3425363,"VERIZON BUSINESS",2021/03/08,JUATTACH,CABLE,DIRECT,,"App# 19-010",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1318042,47.635885093136,-122.3185862725,50,SCL,CLINK,,3425351,"VERIZON BUSINESS",2021/03/08,JUATTACH,CABLE,DIRECT,,"App# 19-010",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1301301,47.620085702138,-122.3128171506,50,SCL,METRO,,3425912,"VERIZON BUSINESS",2021/03/31,JUATTACH,CABLE,DIRECT,,"App# 20-027",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1318044,47.635889271354,-122.3196240754,50,SCL,CLINK,,3425352,"VERIZON BUSINESS",2021/03/08,JUATTACH,CABLE,DIRECT,,"App# 19-010",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1318140,47.636361477558,-122.3146596872,50,SCL,CLINK,,3425366,"VERIZON BUSINESS",2021/03/08,JUATTACH,CABLE,DIRECT,,"App# 19-010",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1318141,47.636689483314,-122.314657961,50,SCL,CLINK,,3425367,"VERIZON BUSINESS",2021/03/08,JUATTACH,CABLE,DIRECT,,"App# 19-010",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1318142,47.637015953043,-122.3146532773,50,SCL,CLINK,,3425368,"VERIZON BUSINESS",2021/03/08,JUATTACH,CABLE,DIRECT,,"App# 19-010",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1318143,47.637350858268,-122.3146470773,50,SCL,CLINK,,3425369,"VERIZON BUSINESS",2021/03/08,JUATTACH,CABLE,DIRECT,,"App# 19-010",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1301427,47.626675969771,-122.3255978174,33,SCL,CLINK,METRO,3429102,"VERIZON BUSINESS",2021/10/01,JUATTACH,CABLE,DIRECT,,"App# 19-060",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1318144,47.637569767344,-122.3146395181,50,SCL,CLINK,,3425370,"VERIZON BUSINESS",2021/03/08,JUATTACH,CABLE,DIRECT,,"App# 19-010",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1318145,47.637877135681,-122.3146401565,50,SCL,CLINK,,3425371,"VERIZON BUSINESS",2021/03/08,JUATTACH,CABLE,DIRECT,,"App# 19-010",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1301038,47.627151155637,-122.3236056379,50,SCL,CLINK,,3429098,"VERIZON BUSINESS",2021/10/01,JUATTACH,CABLE,DIRECT,,"App# 19-060",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1301430,47.625155866095,-122.3260093263,33,SCL,CLINK,METRO,3429104,"VERIZON BUSINESS",2021/10/01,JUATTACH,CABLE,DIRECT,,"App# 19-060",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1301050,47.625157674931,-122.3252401835,33,SCL,CLINK,METRO,3429101,"VERIZON BUSINESS",2021/10/01,JUATTACH,CABLE,DIRECT,,"App# 19-060",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1301047,47.625155013586,-122.3236988071,50,SCL,CLINK,,3429099,"VERIZON BUSINESS",2021/10/01,JUATTACH,CABLE,DIRECT,,"App# 19-060",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1301049,47.625153660787,-122.3246445278,50,SCL,CLINK,,3429100,"VERIZON BUSINESS",2021/10/01,JUATTACH,CABLE,DIRECT,,"App# 19-060",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1318021,47.639300314269,-122.3189487383,50,SCL,CLINK,,3425346,"VERIZON BUSINESS",2021/03/08,JUATTACH,CABLE,DIRECT,,"App# 19-010",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1318022,47.639027688132,-122.3189495173,50,SCL,CLINK,,3425347,"VERIZON BUSINESS",2021/03/08,JUATTACH,CABLE,DIRECT,,"App# 19-010",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1318023,47.638680178241,-122.3189618607,50,SCL,CLINK,,3425348,"VERIZON BUSINESS",2021/03/08,JUATTACH,CABLE,DIRECT,,"App# 19-010",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1318055,47.635889410651,-122.3181042242,100,SCL,,,3425353,"VERIZON BUSINESS",2021/03/08,JUATTACH,CABLE,DIRECT,,"App# 19-010",,ACTIVE,ACTIVE,SCL,"VALID ATTACHMENT",epmstagp.20220805_171151
1302679,47.604284917302,-122.311906175,50,SCL,CLINK,,3427840,"VERIZON BUSINESS",2021/06/22,JUATTACH,CABLE,DIRECT,,"App# 20-106",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1313628,47.578565032567,-122.3145638665,100,SCL,,,3429540,"VERIZON BUSINESS",2021/09/09,JUATTACH,CABLE,DIRECT,,"App# 21-019",,ACTIVE,ACTIVE,SCL,"VALID ATTACHMENT",epmstagp.20220805_171151
1313626,47.579182248502,-122.314564402,50,SCL,CLINK,,3429538,"VERIZON BUSINESS",2021/09/09,JUATTACH,CABLE,DIRECT,,"App# 21-019",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1313627,47.57891924631,-122.3145678636,100,SCL,,,3429539,"VERIZON BUSINESS",2021/09/09,JUATTACH,CABLE,DIRECT,,"App# 21-019",,ACTIVE,ACTIVE,SCL,"VALID ATTACHMENT",epmstagp.20220805_171151
1318102,47.639288062525,-122.3178907066,50,SCL,CLINK,,3425364,"VERIZON BUSINESS",2021/03/08,JUATTACH,CABLE,DIRECT,,"App# 19-010",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1318103,47.638951597119,-122.3178924639,100,SCL,,,3425365,"VERIZON BUSINESS",2021/03/08,JUATTACH,CABLE,DIRECT,,"App# 19-010",,ACTIVE,ACTIVE,SCL,"VALID ATTACHMENT",epmstagp.20220805_171151
1318061,47.63603366666,-122.3152515377,50,SCL,CLINK,,3425357,"VERIZON BUSINESS",2021/03/08,JUATTACH,CABLE,DIRECT,,"App# 19-010",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1318028,47.638331479468,-122.3189555533,50,SCL,CLINK,,3425349,"VERIZON BUSINESS",2021/03/08,JUATTACH,CABLE,DIRECT,,"App# 19-010",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1318056,47.63585916367,-122.3179305565,50,SCL,CLINK,,3425354,"VERIZON BUSINESS",2021/03/08,JUATTACH,CABLE,DIRECT,,"App# 19-010",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1318058,47.636102156387,-122.3172790018,100,SCL,,,3425355,"VERIZON BUSINESS",2021/03/08,JUATTACH,CABLE,DIRECT,,"App# 19-010",,ACTIVE,ACTIVE,SCL,"VALID ATTACHMENT",epmstagp.20220805_171151
1318059,47.636099467112,-122.3162460712,100,SCL,,,3425356,"VERIZON BUSINESS",2021/03/08,JUATTACH,CABLE,DIRECT,,"App# 19-010",,ACTIVE,ACTIVE,SCL,"VALID ATTACHMENT",epmstagp.20220805_171151
1313629,47.578565294914,-122.3140382852,50,SCL,CLINK,,3429541,"VERIZON BUSINESS",2021/09/09,JUATTACH,CABLE,DIRECT,,"App# 21-019",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1313630,47.578560952728,-122.3134448974,100,SCL,,,3429542,"VERIZON BUSINESS",2021/09/09,JUATTACH,CABLE,DIRECT,,"App# 21-019",,ACTIVE,ACTIVE,SCL,"VALID ATTACHMENT",epmstagp.20220805_171151
1318064,47.6360247614,-122.3142108622,50,SCL,CLINK,,3425360,"VERIZON BUSINESS",2021/03/08,JUATTACH,CABLE,DIRECT,,"App# 19-010",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1318062,47.63593919672,-122.3146441701,50,SCL,CLINK,,3425358,"VERIZON BUSINESS",2021/03/08,JUATTACH,CABLE,DIRECT,,"App# 19-010",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1318063,47.636014765404,-122.3146463215,50,SCL,CLINK,,3425359,"VERIZON BUSINESS",2021/03/08,JUATTACH,CABLE,DIRECT,,"App# 19-010",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1318065,47.635910316137,-122.3129283397,50,SCL,CLINK,,3425361,"VERIZON BUSINESS",2021/03/08,JUATTACH,CABLE,DIRECT,,"App# 19-010",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1303811,47.623128259662,-122.3072239905,33,SCL,CLINK,METRO,3425962,"VERIZON BUSINESS",2021/02/11,JUATTACH,CABLE,DIRECT,,"App# 20-058",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1319140,47.603102404089,-122.3127832445,50,SCL,CLINK,,3427876,"VERIZON BUSINESS",2021/06/22,JUATTACH,CABLE,DIRECT,,"App# 20-106",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1303813,47.622487594241,-122.3072346388,33,SCL,CLINK,METRO,3425964,"VERIZON BUSINESS",2021/02/11,JUATTACH,CABLE,DIRECT,,"App# 20-058",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1303814,47.622135990751,-122.3072409025,33,SCL,CLINK,METRO,3425965,"VERIZON BUSINESS",2021/02/11,JUATTACH,CABLE,DIRECT,,"App# 20-058",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1317936,47.589483368982,-122.3258100249,100,SCL,,,3429364,"VERIZON BUSINESS",2021/07/13,JUATTACH,CABLE,DIRECT,,"App# 20-101",,ACTIVE,ACTIVE,SCL,"VALID ATTACHMENT",epmstagp.20220805_171151
1318040,47.635719237909,-122.3135130154,50,SCL,CLINK,,3425350,"VERIZON BUSINESS",2021/03/08,JUATTACH,CABLE,DIRECT,,"App# 19-010",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1320439,47.578979093249,-122.3054800879,50,SCL,CLINK,,3428053,"VERIZON BUSINESS",2021/05/19,JUATTACH,CABLE,DIRECT,,"App# 21-015",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1319274,47.601623858651,-122.3133305563,50,SCL,CLINK,,3429381,"VERIZON BUSINESS",2021/08/13,JUATTACH,CABLE,DIRECT,,"App# 20-107",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1319275,47.601623315296,-122.3137334665,50,SCL,CLINK,,3429382,"VERIZON BUSINESS",2021/08/13,JUATTACH,CABLE,DIRECT,,"App# 20-107",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1318066,47.63596921362,-122.3135166361,50,SCL,CLINK,,3425362,"VERIZON BUSINESS",2021/03/08,JUATTACH,CABLE,DIRECT,,"App# 19-010",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1320435,47.578397163426,-122.3049777641,50,SCL,CLINK,,3428049,"VERIZON BUSINESS",2021/05/19,JUATTACH,CABLE,DIRECT,,"App# 21-015",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1320434,47.57840110028,-122.305478743,50,SCL,CLINK,,3428048,"VERIZON BUSINESS",2021/05/19,JUATTACH,CABLE,DIRECT,,"App# 21-015",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
